,title,area,height,dic,year,cost,price,chamber,hall,layers,addr_district,addr_detail,price_cor,height_state,中,低,高,东北向,东南向,东向,东西向,北向,南北向,南向,西北向,西南向,西向,万家湾,光华,八宝街,内光华,内金沙,外光华,外金沙,天府广场,府南新区,杜甫草堂,浣花小区,石人小区,苏坡,草市街,西南财大,贝森,长顺街,顺城街,骡马市
2358,朗基龙堂,79.18,低,西向,2010,188.0,23743,2,1,27,内光华,东坡北二路687号,23743.36953776206,6.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,东立清水河畔,79.18,中,东南向,2014,122.0,15407,2,2,23,外金沙,金福南路55号,15407.931295781762,11.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,金阳易诚国际,79.19,高,北向,2010,130.0,16416,2,1,22,万家湾,培华路399号,16416.214168455615,16.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,东立清水河畔,79.21,低,西北向,2008,130.0,16412,2,1,23,外金沙,金福南路55号,16412.069183183943,5.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1048,群康路49号院,79.23,中,东南向,2014,95.0,11990,2,1,6,西南财大,群康路49号,11990.40767386091,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,东原时光道,79.25,中,南向,2015,175.0,22082,3,1,19,外光华,光华大道一段(大公园对面),22082.018927444795,9.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,凯德风尚,79.28,高,南向,2012,168.0,21190,2,1,19,万家湾,苏坡中路8号,21190.71644803229,14.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,凯德风尚,79.28,高,南向,2012,168.0,21190,2,1,19,万家湾,苏坡中路8号,21190.71644803229,14.25,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,商业街6号院,79.2,低,东向,1990,293.0,36994,2,2,6,天府广场,商业街6号(商业街与东城根中街交界处),36994.94949494949,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2231,东原时光道,79.35,高,南向,2015,175.0,22054,3,2,19,外光华,光华大道一段(大公园对面),22054.190296156274,14.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,东原时光道,79.35,高,南向,2015,175.0,22054,3,2,19,外光华,光华大道一段(大公园对面),22054.190296156274,14.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,锦都,79.41,中,东南向,2004,230.0,28963,2,2,25,顺城街,通惠门路3号,28963.606598665156,12.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,心愿花园二期,79.45,低,南向,2015,77.0,9691,2,2,11,府南新区,青羊区文乐二路18号,9691.629955947137,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,心愿花园二期,79.45,低,南向,2015,77.0,9691,2,2,11,府南新区,青羊区文乐二路18号,9691.629955947137,2.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
954,蓝光SOFA社区,79.45,高,西向,2011,158.0,19886,2,1,20,万家湾,成飞大道南段238号,19886.72120830711,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,元益花园,79.46,低,东南向,2014,125.0,15731,2,1,21,外光华,光华大道一段866号,15731.185502139442,5.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,元益花园,79.46,低,东南向,2014,125.0,15731,2,1,21,外光华,光华大道一段866号,15731.185502139442,5.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,光华碧邻,79.53,高,南向,2013,126.0,15843,2,1,20,万家湾,光华西二路126号,15843.078083741984,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,清溪雅筑,79.53,中,东向,2012,122.0,15340,2,1,18,外光华,培风路271号,15340.12322394065,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,清溪雅筑,79.53,高,东南向,2012,110.8,13931,2,1,18,外光华,培风路271号,13931.849616496918,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,西城家园一期,79.57,高,西向,2000,102.0,12818,2,1,6,府南新区,罗家碾街158号,12818.901596078924,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2054,西城家园一期,79.57,高,西向,2000,102.0,12818,2,1,6,府南新区,罗家碾街158号,12818.901596078924,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,西城家园一期,79.57,中,东南向,2000,105.0,13195,2,2,6,府南新区,罗家碾街158号,13195.928113610658,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1464,西城家园一期,79.57,中,东南向,2000,105.0,13195,2,2,6,府南新区,罗家碾街158号,13195.928113610658,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3539,心愿花园二期,79.61,低,东向,2010,85.0,10677,2,1,11,府南新区,青羊区文乐二路18号,10677.050621781184,2.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2624,清江之春,79.65,高,东南向,2010,112.0,14061,2,1,18,外金沙,金辉路51号,14061.519146264907,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2695,清江之春,79.65,高,东南向,2010,112.0,14061,2,1,18,外金沙,金辉路51号,14061.519146264907,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,蓝光凯丽美域,79.65,高,东北向,2012,219.0,27495,3,2,31,内金沙,蓝光凯丽美域金祥路55号,27495.29190207156,23.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,清江之春,79.65,高,东南向,2010,112.0,14061,2,1,18,外金沙,金辉路51号,14061.519146264907,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,蓝光凯丽美域,79.65,高,东北向,2012,219.0,27495,3,2,31,内金沙,蓝光凯丽美域金祥路55号,27495.29190207156,23.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,光华碧邻,79.66,低,西北向,2013,135.8,17047,2,2,20,万家湾,光华西二路126号,17047.451669595783,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,光华碧邻,79.66,低,西北向,2013,135.8,17047,2,2,20,万家湾,光华西二路126号,17047.451669595783,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,蓝光SOFA社区,79.68,中,北向,2015,155.0,19452,2,2,20,万家湾,成飞大道南段238号,19452.811244979916,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,蓝光SOFA社区,79.68,中,北向,2015,155.0,19452,2,2,20,万家湾,成飞大道南段238号,19452.811244979916,10.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,石人南路13号院,79.6,高,南向,1998,88.0,11055,2,1,7,石人小区,石人南路13号院石人南路13号,11055.276381909549,5.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,双玺,79.74,低,南向,2014,163.0,20441,2,1,18,贝森,贝森路216号,20441.434662653624,4.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153,金沙园二期,79.83,中,东南向,2004,137.5,17224,2,1,11,内金沙,金沙园二期青羊大道209号,17224.10121508205,5.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,金沙园二期,79.83,中,东南向,2004,125.0,15658,2,1,11,内金沙,金沙园二期青羊大道209号,15658.273831892773,5.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,丽舍滨江,79.84,中,南北向,2006,135.0,16908,2,1,10,天府广场,上池正街41号,16908.81763527054,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1613,金阳易诚国际,79.87,低,北向,2014,132.0,16526,2,1,22,万家湾,培华路399号,16526.8561412295,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,金阳易诚国际,79.88,中,北向,2010,129.0,16149,2,2,22,万家湾,培华路399号,16149.223835753632,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,金阳易诚国际,79.88,中,北向,2010,129.0,16149,2,2,22,万家湾,培华路399号,16149.223835753632,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3376,金阳易诚国际,79.8,高,东北向,2010,129.0,16165,2,1,22,万家湾,金阳易诚国际培华路399号,16165.413533834588,16.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,金阳易诚国际,79.8,高,东北向,2010,129.0,16165,2,1,22,万家湾,金阳易诚国际培华路399号,16165.413533834588,16.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,朗基龙堂,79.8,中,南向,2010,198.0,24812,2,1,26,内光华,东坡北二路687号,24812.03007518797,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,金林大城小室,79.92,中,南北向,2009,138.0,17267,2,1,18,府南新区,清江中路10号,17267.267267267267,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3614,光华馨地,79.96,中,东向,2006,105.0,13131,2,1,18,贝森,青羊大道98号,13131.565782891448,9.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2818,金林大城小室,79.97,高,东南向,2009,160.0,20007,2,2,18,府南新区,清江中路10号,20007.502813555082,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1784,海亮樾金沙,79.0,中,西北向,2016,195.0,24683,3,1,22,外金沙,海亮樾金沙蜀鑫路与清波路交汇处,24683.544303797466,11.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,元益花园,79.0,中,东北向,2014,146.0,18481,3,2,21,外光华,光华大道一段866号,18481.01265822785,10.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,长富花园,79.0,高,南向,2004,108.0,13670,3,2,20,天府广场,上南大街2号,13670.886075949367,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2538,元益花园,79.0,中,东北向,2014,146.0,18481,3,2,21,外光华,光华大道一段866号,18481.01265822785,10.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,海亮樾金沙,79.0,中,西北向,2016,195.0,24683,3,1,22,外金沙,海亮樾金沙蜀鑫路与清波路交汇处,24683.544303797466,11.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,海亮樾金沙,79.0,中,西北向,2016,195.0,24683,3,1,22,外金沙,海亮樾金沙蜀鑫路与清波路交汇处,24683.544303797466,11.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2887,东原时光道,80.02,低,南向,2015,169.0,21119,3,1,22,外光华,光华大道一段(大公园对面),21119.720069982504,5.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,中铁瑞景颐城,80.11,高,西向,2015,185.0,23093,3,2,21,万家湾,培风村10组成飞大道383号,23093.246785669704,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,中铁瑞景颐城,80.11,中,西向,2013,171.0,21345,3,2,21,万家湾,培风村10组成飞大道383号,21345.64973161902,10.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,中铁瑞景颐城,80.11,低,西向,2015,162.0,20222,2,1,21,万家湾,培风村10组成飞大道383号,20222.19448258644,5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,中铁瑞景颐城,80.11,高,西向,2015,185.0,23093,3,2,21,万家湾,培风村10组成飞大道383号,23093.246785669704,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,中铁瑞景颐城,80.11,中,西向,2013,171.0,21345,3,2,21,万家湾,培风村10组成飞大道383号,21345.64973161902,10.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,中铁瑞景颐城,80.11,中,西向,2013,171.0,21345,3,2,21,万家湾,培风村10组成飞大道383号,21345.64973161902,10.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,中铁瑞景颐城,80.11,低,西向,2013,162.0,20222,3,1,21,万家湾,培风村10组成飞大道383号,20222.19448258644,5.25,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,西子香荷,80.12,中,西向,2010,220.0,27458,2,1,33,内光华,西子香荷琼楼路99号,27458.811782326506,16.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,西子香荷,80.12,中,西向,2010,220.0,27458,2,1,33,内光华,西子香荷琼楼路99号,27458.811782326506,16.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,中铁西城,80.12,中,西向,2014,218.0,27209,2,1,33,万家湾,光华大道一段398号,27209.186220668995,16.5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,中铁西城,80.14,低,东向,2014,178.0,2211,2,1,18,万家湾,光华大道一段398号,22211.13052158722,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,中铁西城,80.14,低,东向,2014,178.0,22211,2,1,18,万家湾,光华大道一段398号,22211.13052158722,4.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,朗基龙堂,80.19,低,西向,2015,200.0,24940,2,1,26,内光华,东坡北二路687号,24940.765681506422,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,朗基龙堂,80.19,低,西向,2015,200.0,24940,2,1,26,内光华,东坡北二路687号,24940.765681506422,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,西子香荷,80.1,低,西向,2010,208.0,25967,2,1,33,内光华,西子香荷琼楼路99号,25967.54057428215,8.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,金沙云庭,80.25,高,东南向,2012,240.0,29906,2,1,12,内金沙,金沙云庭金阳路152号,29906.542056074766,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,心愿花园一期,80.26,高,东向,2000,74.0,9220,2,1,6,府南新区,光耀二路316号,9220.034886618489,4.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3716,SHINE星立方,80.29,中,东向,2016,129.0,16066,2,2,19,外光华,青羊区光华南三路89号,16066.758002241872,9.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,SHINE星立方,80.29,中,东向,2016,129.0,16066,2,2,19,外光华,青羊区光华南三路89号,16066.758002241872,9.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,SHINE星立方,80.29,中,东向,2016,129.0,16066,2,2,19,外光华,青羊区光华南三路89号,16066.758002241872,9.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,凯德风尚,80.31,低,南向,2012,149.0,18553,2,1,19,万家湾,苏坡中路8号,18553.106711492965,4.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,东珠市街9号院,80.35,高,南向,2015,106.0,13192,2,1,6,草市街,东珠市街9号,13192.283758556317,4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2322,光华馨地,80.37,低,北向,2006,130.0,16175,2,1,11,贝森,青羊大道98号,16175.18974741819,2.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,凯德风尚,80.51,高,西南向,2012,175.0,21736,2,1,19,万家湾,苏坡中路8号,21736.43025711092,14.25,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,凯德风尚,80.52,低,北向,2012,152.0,18877,2,2,19,万家湾,苏坡中路8号,18877.29756582216,4.75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,水岸格林,80.53,高,南北向,2015,169.0,20985,3,2,6,内光华,瑞南街111号,20985.96796225009,4.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,水岸格林,80.53,中,南北向,2014,165.0,20489,3,1,6,内光华,瑞南街111号,20489.258661368433,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,凯德风尚,80.54,中,东向,2012,160.0,19865,2,1,19,万家湾,苏坡中路8号,19865.90514030295,9.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,凯德风尚,80.54,中,东向,2012,160.0,19865,2,1,19,万家湾,苏坡中路8号,19865.90514030295,9.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,正成财富领地,80.63,高,东南向,2010,150.0,18603,3,1,34,草市街,东珠市街85号,18603.497457522015,25.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2393,正成财富领地,80.63,高,东南向,2010,150.0,18603,3,1,34,草市街,东珠市街85号,18603.497457522015,25.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4684,英国小镇知更园,80.63,中,西向,2020,115.0,14262,2,1,6,外金沙,蝶飞路93号,14262.681384100211,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3645,英国小镇知更园,80.63,中,西向,2020,115.0,14262,2,1,6,外金沙,蝶飞路93号,14262.681384100211,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,东原时光道,80.67,中,南向,2016,190.0,23552,3,2,22,外光华,光华大道一段(大公园对面),23552.74575430767,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,东原时光道,80.67,中,南向,2016,190.0,23552,3,2,22,外光华,光华大道一段(大公园对面),23552.74575430767,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,东原时光道,80.67,中,南向,2016,190.0,23552,3,2,22,外光华,光华大道一段(大公园对面),23552.74575430767,11.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,朗基龙堂,80.75,中,西向,2010,183.0,22662,2,1,27,内光华,东坡北二路687号,22662.5386996904,13.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,万科金色领域,80.79,低,东南向,2012,175.0,21661,2,1,24,万家湾,光华南三路88号,21661.096670379997,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,恒大广场,80.84,中,南向,2015,180.0,22266,1,1,53,天府广场,天府广场提督街99号(近中国建设银行总部)),22266.20484908461,26.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2376,现代城,80.87,高,西南向,2004,158.0,19537,2,1,23,浣花小区,锦里西路119号,19537.529368121675,17.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2656,现代城,80.87,高,西南向,2004,158.0,19537,2,1,23,浣花小区,锦里西路119号,19537.529368121675,17.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
837,东原时光道,80.88,高,西向,2015,169.0,20895,3,1,21,外光华,光华大道一段(大公园对面),20895.15331355094,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,东原时光道,80.88,高,西向,2015,169.0,20895,3,1,21,外光华,光华大道一段(大公园对面),20895.15331355094,15.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,现代城,80.91,中,西南向,2014,153.4,18959,2,1,31,浣花小区,现代城锦里西路119号,18959.33753553331,15.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
880,现代城,80.91,中,西南向,2014,153.4,18959,2,1,31,浣花小区,现代城锦里西路119号,18959.33753553331,15.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2666,蓝光SOFA社区,80.92,中,西向,2011,160.0,19772,2,2,20,万家湾,成飞大道南段238号,19772.61492832427,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,蓝光SOFA社区,80.92,中,西向,2011,160.0,19772,2,2,20,万家湾,成飞大道南段238号,19772.61492832427,10.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,双玺,80.93,高,东向,2011,165.0,20387,2,1,18,贝森,贝森路216号,20387.989620659828,13.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,双玺,80.93,高,东向,2011,165.0,20387,2,1,18,贝森,贝森路216号,20387.989620659828,13.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2121,横过街楼街74号院,80.99,中,东南向,2015,158.0,19508,2,1,6,八宝街,横过街楼街74号,19508.581306334116,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,横过街楼街74号院,80.99,高,东南向,1992,133.0,16421,2,1,6,八宝街,横过街楼街74号,16421.78046672429,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,蓝光SOFA社区,80.0,高,东南向,2015,162.0,20250,2,1,20,万家湾,成飞大道南段238号,20250.0,15.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,东原时光道,80.0,中,南北向,2012,168.0,21000,3,2,21,外光华,光华大道一段(大公园对面),21000.0,10.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
374,清水路苑,80.0,低,北向,2012,106.0,13250,2,1,18,苏坡,武青北路西货站路312号,13250.0,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
